Time (ms),ENC_POS_BHG2_Z_t=4680,DAC_BHG2_Z_t=4680,ENC_POS_BHG2_BF_VCM_t=4680,BHG2_ADC_PORT_BF_CAL_t=4680,GMP_OCA_PORT_20_t=4680,GMP_OCA_PORT_27_t=4680,GMP_OCA_PORT_28_t=4680
100.25,-5541.0,-270,950.4000000000001,1082.3999999999999,2,-254.365631,-248.492111
100.375,-5541.5,-280,950.6,1073.1,2,-258.206238,-242.717041
100.5,-5541.5,-290,950.9000000000001,1045.8,2,-256.608795,-248.301178
100.625,-5542.0,-300,951.0,1049.7,2,-254.228439,-249.34758
100.75,-5542.0,-310,951.1,1081.5,2,-258.401001,-249.763855
100.875,-5542.0,-320,951.2,1106.7,2,-257.538269,-249.897171
101.0,-5542.5,-330,951.4000000000001,1090.5,2,-262.724915,-249.906647
101.125,-5542.5,-340,951.6,1075.2,2,-262.646851,-249.865479
101.25,-5543.0,-350,951.7,1074.0,2,-268.514099,-249.807419
101.375,-5543.0,-360,951.8000000000001,1096.8,2,-269.070068,-256.41507
101.5,-5543.0,-370,951.9000000000001,1120.8,2,-275.55127,-251.155533
101.625,-5543.5,-380,952.1,1113.0,2,-276.713348,-256.881287
101.75,-5543.5,-390,952.3000000000001,1105.5,2,-283.798523,-251.27594
101.875,-5543.5,-400,952.5,1102.5,2,-285.565216,-256.90097
102.0,-5544.0,-410,952.6,1117.8,2,-293.256958,-251.305939
102.125,-5544.0,-420,952.8000000000001,1130.3999999999999,2,-295.63269,-256.990021
102.25,-5544.5,-423,953.0,1135.5,2,-303.717438,-251.473358
102.375,-5544.5,-423,953.2,1126.5,3,-312.843506,-250.573929
102.5,-5545.0,-423,953.5,1138.2,3,-315.714508,-250.344849
102.625,-5545.5,-423,953.7,1154.3999999999999,3,-323.938751,-250.417984
102.75,-5545.5,-423,954.0,1166.1,3,-326.442139,-250.621948
102.875,-5546.0,-423,954.3000000000001,1168.2,3,-334.544647,-244.208618
103.0,-5546.5,-423,954.7,1170.6,3,-337.039429,-249.678696
103.125,-5547.0,-423,955.0,1179.0,3,-345.184753,-244.162979
103.25,-5547.0,-423,955.3000000000001,1196.3999999999999,3,-347.744598,-249.968704
103.375,-5547.5,-423,955.6,1213.2,3,-349.296051,-251.196014
103.5,-5548.0,-423,956.0,1214.1,3,-357.135956,-251.752014
103.625,-5548.5,-423,956.4000000000001,1223.1,3,-359.65509,-251.984955
103.75,-5549.0,-423,956.7,1225.8,3,-367.925629,-252.056091
103.875,-5549.5,-423,957.0,1243.2,3,-370.625061,-252.041473
104.0,-5550.0,-423,957.3000000000001,1257.6,3,-378.957275,-251.978317
104.125,-5550.5,-423,957.6,1271.7,3,-384.054413,-256.159393
104.25,-5551.0,-423,957.9000000000001,1273.2,3,-388.839233,-254.365631
104.375,-5551.5,-423,958.3000000000001,1279.8,3,-393.311676,-258.206238
104.5,-5551.5,-423,958.6,1295.3999999999999,3,-397.471741,-256.608795
104.625,-5552.0,-423,958.9000000000001,1312.8,3,-401.319397,-254.228439
104.75,-5552.5,-423,959.3000000000001,1321.8,3,-404.854614,-258.401001
104.875,-5553.0,-423,959.7,1324.2,3,-408.077362,-257.538269
105.0,-5553.5,-423,960.0,1338.0,3,-410.98761,-262.724915
105.125,-5554.0,-423,960.3000000000001,1351.5,3,-413.585327,-262.646851
105.25,-5554.5,-423,960.7,1372.2,3,-415.870544,-268.514099
105.375,-5555.0,-423,961.1,1371.8999999999999,3,-417.843201,-269.070068
105.5,-5555.5,-423,961.4000000000001,1375.5,3,-419.503326,-275.55127
105.625,-5556.0,-423,961.7,1391.1,3,-420.850861,-276.713348
105.75,-5556.5,-423,962.0,1405.5,3,-421.885803,-283.798523
105.875,-5556.5,-423,962.3000000000001,1407.8999999999999,3,-422.608215,-285.565216
106.0,-5557.0,-423,962.6,1417.5,3,-423.018005,-293.256958
106.125,-5557.5,-423,962.9000000000001,1425.3,3,-423.115204,-295.63269
106.25,-5558.0,-423,963.1,1436.3999999999999,3,-423.118591,-303.717438
106.375,-5558.5,-423,963.3000000000001,1445.1,3,-423.121857,-312.843506
106.5,-5559.0,-423,963.6,1449.3,3,-423.124969,-315.714508
106.625,-5559.0,-423,963.8000000000001,1453.8,3,-423.127838,-323.938751
106.75,-5559.5,-423,964.0,1461.3,3,-423.130463,-326.442139
106.875,-5559.5,-423,964.2,1467.8999999999999,3,-423.132813,-334.544647
107.0,-5560.0,-423,964.4000000000001,1479.8999999999999,3,-423.134857,-337.039429
107.125,-5560.5,-423,964.6,1479.8999999999999,3,-423.136597,-345.184753
107.25,-5560.5,-423,964.8000000000001,1487.7,3,-423.13797,-347.744598
107.375,-5561.0,-423,965.0,1491.0,3,-423.139069,-349.296051
107.5,-5561.0,-423,965.2,1496.1,3,-423.139862,-357.135956
107.625,-5561.0,-423,965.3000000000001,1504.8,3,-423.14035,-359.65509
107.75,-5561.5,-423,965.5,1506.3,3,-423.140564,-367.925629
107.875,-5561.5,-423,965.6,1507.8,3,-423.140533,-370.625061
108.0,-5561.5,-423,965.8000000000001,1509.0,3,-423.140289,-378.957275
108.125,-5562.0,-423,965.8000000000001,1515.3,3,-423.139832,-384.054413
108.25,-5562.0,-423,965.9000000000001,1518.8999999999999,3,-423.139221,-388.839233
108.375,-5562.0,-423,965.9000000000001,1519.2,3,-423.138489,-393.311676
108.5,-5562.0,-423,966.0,1515.8999999999999,3,-423.137665,-397.471741
108.625,-5562.0,-423,966.0,1513.8,3,-423.13678,-401.319397
108.75,-5562.0,-423,966.0,1518.3,3,-423.135864,-404.854614
108.875,-5562.0,-423,966.0,1518.0,3,-423.134918,-408.077362
109.0,-5562.0,-423,966.0,1517.3999999999999,3,-423.134003,-410.98761
109.125,-5562.0,-423,965.9000000000001,1518.3,3,-423.133118,-413.585327
109.25,-5562.0,-423,965.9000000000001,1516.8,3,-423.132263,-415.870544
109.375,-5562.0,-423,965.9000000000001,1512.0,3,-423.1315,-417.843201
109.5,-5562.0,-423,965.8000000000001,1516.8,3,-423.130829,-419.503326
109.625,-5562.0,-423,965.8000000000001,1514.1,3,-423.130219,-420.850861
109.75,-5562.0,-423,965.7,1507.8,3,-423.1297,-421.885803
109.875,-5561.5,-423,965.6,1505.1,3,-423.129272,-422.608215
110.0,-5561.5,-423,965.5,1504.8,3,-423.128937,-423.018005
110.125,-5561.5,-423,965.4000000000001,1500.0,3,-423.128693,-423.115204
110.25,-5561.5,-423,965.3000000000001,1494.3,3,-423.12854,-423.118591
110.375,-5561.5,-423,965.2,1495.5,3,-423.128448,-423.121857
110.5,-5561.5,-423,965.2,1493.1,3,-423.128448,-423.124969
110.625,-5561.0,-423,965.1,1488.3,3,-423.12851,-423.127838
110.75,-5561.0,-423,965.0,1484.1,3,-423.128632,-423.130463
110.875,-5561.0,-423,964.9000000000001,1481.3999999999999,3,-423.128784,-423.132813
111.0,-5561.0,-423,964.8000000000001,1474.8,3,-423.128967,-423.134857
111.125,-5561.0,-423,964.7,1482.0,3,-423.129181,-423.136597
111.25,-5561.0,-423,964.6,1474.5,3,-423.129395,-423.13797
111.375,-5560.5,-423,964.5,1471.5,3,-423.129639,-423.139069
111.5,-5560.5,-423,964.5,1468.5,3,-423.129883,-423.139862
111.625,-5560.5,-423,964.4000000000001,1470.0,3,-423.130127,-423.14035
111.75,-5560.5,-423,964.3000000000001,1467.3,3,-423.130341,-423.140564
111.875,-5560.5,-423,964.3000000000001,1461.6,3,-423.130585,-423.140533
112.0,-5560.5,-423,964.2,1463.7,3,-423.130768,-423.140289
112.125,-5560.5,-423,964.2,1464.8999999999999,3,-423.130981,-423.139832
112.25,-5560.5,-423,964.2,1467.0,3,-423.131134,-423.139221
112.375,-5560.5,-423,964.3000000000001,1464.3,3,-423.131287,-423.138489
112.5,-5560.5,-423,964.3000000000001,1462.8,3,-423.131378,-423.137665
112.625,-5560.5,-423,964.3000000000001,1463.7,3,-423.13147,-423.13678
112.75,-5560.5,-423,964.3000000000001,1471.8,3,-423.131531,-423.135864
112.875,-5560.5,-423,964.3000000000001,1468.5,3,-423.131561,-423.134918
113.0,-5560.5,-423,964.4000000000001,1468.2,3,-423.131592,-423.134003
113.125,-5560.5,-423,964.4000000000001,1468.5,3,-423.131561,-423.133118
113.25,-5560.5,-423,964.5,1473.0,3,-423.131531,-423.132263
113.375,-5560.5,-423,964.5,1474.5,3,-423.13147,-423.1315
113.5,-5560.5,-423,964.5,1474.2,3,-423.131378,-423.130829
113.625,-5560.5,-423,964.6,1476.6,3,-423.131287,-423.130219
113.75,-5560.5,-423,964.6,1474.2,3,-423.131195,-423.1297
113.875,-5560.5,-423,964.7,1482.0,3,-423.131104,-423.129272
114.0,-5560.5,-423,964.7,1478.7,3,-423.131012,-423.128937
114.125,-5560.5,-423,964.8000000000001,1484.7,3,-423.13089,-423.128693
114.25,-5560.5,-423,964.8000000000001,1489.5,3,-423.130798,-423.12854
114.375,-5560.5,-423,964.9000000000001,1487.1,3,-423.130676,-423.128448
114.5,-5561.0,-423,964.9000000000001,1482.3,3,-423.130585,-423.128448
114.625,-5561.0,-423,964.9000000000001,1488.8999999999999,3,-423.130524,-423.12851
114.75,-5561.0,-423,965.0,1495.2,3,-423.130432,-423.128632
114.875,-5561.0,-423,965.0,1497.0,3,-423.130371,-423.128784
115.0,-5561.0,-423,965.1,1490.7,3,-423.130341,-423.128967
115.125,-5561.0,-423,965.1,1488.3,3,-423.130341,-423.129181
115.25,-5561.0,-423,965.1,1494.3,3,-423.13031,-423.129395
115.375,-5561.0,-423,965.1,1498.2,3,-423.130341,-423.129639
115.5,-5561.0,-423,965.2,1496.7,3,-423.130341,-423.129883
115.625,-5561.0,-423,965.1,1489.2,3,-423.130371,-423.130127
115.75,-5561.0,-423,965.1,1493.1,3,-423.130402,-423.130341
115.875,-5561.0,-423,965.1,1493.7,3,-423.130432,-423.130585
116.0,-5561.0,-423,965.1,1494.6,3,-423.130493,-423.130768
116.125,-5561.0,-423,965.1,1489.8,3,-423.130524,-423.130981
116.25,-5561.0,-423,965.0,1489.2,3,-423.130585,-423.131134
116.375,-5561.0,-423,965.0,1490.7,3,-423.130646,-423.131287
116.5,-5561.0,-423,965.0,1488.0,3,-423.130676,-423.131378
116.625,-5561.0,-423,965.0,1488.3,3,-423.130737,-423.13147
116.75,-5561.0,-423,965.0,1485.8999999999999,3,-423.130798,-423.131531
116.875,-5561.0,-423,964.9000000000001,1486.5,3,-423.13089,-423.131561
117.0,-5561.0,-423,964.9000000000001,1487.3999999999999,3,-423.130951,-423.131592
117.125,-5561.0,-423,964.9000000000001,1485.6,3,-423.131012,-423.131561
117.25,-5561.0,-423,964.9000000000001,1479.0,3,-423.131073,-423.131531
117.375,-5561.0,-423,964.8000000000001,1486.5,3,-423.131104,-423.13147
117.5,-5561.0,-423,964.8000000000001,1478.1,3,-423.131165,-423.131378
117.625,-5561.0,-423,964.7,1480.5,3,-423.131226,-423.131287
117.75,-5561.0,-423,964.7,1477.8,3,-423.131256,-423.131195
117.875,-5561.0,-423,964.7,1474.5,3,-423.131256,-423.131104
118.0,-5561.0,-423,964.6,1477.8,3,-423.131287,-423.131012
118.125,-5561.0,-423,964.6,1476.3,3,-423.131287,-423.13089
118.25,-5560.5,-423,964.6,1475.1,3,-423.131256,-423.130798
118.375,-5560.5,-423,964.6,1471.2,3,-423.131226,-423.130676
118.5,-5560.5,-423,964.5,1474.8,3,-423.131195,-423.130585
118.625,-5560.5,-423,964.6,1471.8,3,-423.131134,-423.130524
118.75,-5560.5,-423,964.6,1476.8999999999999,3,-423.131073,-423.130432
118.875,-5560.5,-423,964.6,1473.6,3,-423.130981,-423.130371
119.0,-5560.5,-423,964.6,1473.3,3,-423.13089,-423.130341
119.125,-5560.5,-423,964.6,1476.0,3,-423.130798,-423.130341
119.25,-5560.5,-423,964.6,1477.8,3,-423.130707,-423.13031
119.375,-5560.5,-423,964.6,1476.0,3,-423.130615,-423.130341
119.5,-5560.5,-423,964.6,1475.3999999999999,3,-423.130524,-423.130341
119.625,-5560.5,-423,964.6,1473.0,3,-423.130463,-423.130371
119.75,-5560.5,-423,964.7,1478.1,3,-423.130402,-423.130402
119.875,-5560.5,-423,964.7,1479.6,3,-423.130341,-423.130432
120.0,-5561.0,-423,964.7,1476.8999999999999,3,-423.13028,-423.130493
120.125,-5561.0,-423,964.8000000000001,1478.1,3,-423.130249,-423.130524
120.25,-5561.0,-423,964.8000000000001,1479.8999999999999,3,-423.130188,-423.130585
120.375,-5561.0,-423,964.8000000000001,1486.2,3,-423.130157,-423.130646
120.5,-5561.0,-423,964.8000000000001,1481.3999999999999,3,-423.130157,-423.130676
120.625,-5561.0,-423,964.8000000000001,1480.2,3,-423.130127,-423.130737
120.75,-5561.0,-423,964.9000000000001,1481.1,3,-423.130127,-423.130798
120.875,-5561.0,-423,964.9000000000001,1486.5,3,-423.130096,-423.13089
121.0,-5561.0,-423,965.0,1488.6,3,-423.130096,-423.130951
121.125,-5561.0,-423,965.0,1488.3,3,-423.130096,-423.131012
121.25,-5561.0,-423,965.0,1485.8999999999999,3,-423.130096,-423.131073
121.375,-5561.0,-423,965.0,1487.3999999999999,3,-423.130096,-423.131104
121.5,-5561.0,-423,965.1,1494.8999999999999,3,-423.130127,-423.131165
121.625,-5561.0,-423,965.1,1489.5,3,-423.130127,-423.131226
121.75,-5561.0,-423,965.0,1484.3999999999999,3,-423.130127,-423.131256
121.875,-5561.0,-423,965.0,1485.6,3,-423.130157,-423.131256
122.0,-5561.0,-423,965.0,1492.2,3,-423.130188,-423.131287
122.125,-5561.0,-423,965.0,1488.0,3,-423.130219,-423.131287
122.25,-5561.0,-423,965.0,1488.3,3,-423.13028,-423.131256
122.375,-5561.0,-423,965.0,1484.1,3,-423.13031,-423.131226
122.5,-5561.0,-423,964.9000000000001,1486.5,3,-423.130371,-423.131195
122.625,-5561.0,-423,964.9000000000001,1487.1,3,-423.130432,-423.131134
122.75,-5561.0,-423,964.9000000000001,1483.5,3,-423.130493,-423.131073
122.875,-5561.0,-423,964.9000000000001,1483.8,3,-423.130554,-423.130981
123.0,-5561.0,-423,964.9000000000001,1485.8999999999999,3,-423.130615,-423.13089
123.125,-5561.0,-423,964.9000000000001,1490.3999999999999,3,-423.130707,-423.130798
123.25,-5561.0,-423,964.8000000000001,1485.6,3,-423.130768,-423.130707
123.375,-5561.0,-423,964.8000000000001,1478.7,3,-423.130798,-423.130615
123.5,-5561.0,-423,964.7,1480.2,3,-423.130859,-423.130524
123.625,-5561.0,-423,964.7,1484.1,3,-423.13089,-423.130463
123.75,-5561.0,-423,964.7,1481.1,3,-423.13092,-423.130402
123.875,-5561.0,-423,964.6,1476.8999999999999,3,-423.130951,-423.130341
124.0,-5560.5,-423,964.6,1474.8,3,-423.130981,-423.13028
124.125,-5560.5,-423,964.6,1476.0,3,-423.131012,-423.130249
124.25,-5560.5,-423,964.6,1482.6,3,-423.131012,-423.130188
124.375,-5560.5,-423,964.6,1475.3999999999999,3,-423.131042,-423.130157
124.5,-5560.5,-423,964.6,1475.3999999999999,3,-423.131042,-423.130157
124.625,-5560.5,-423,964.6,1474.8,3,-423.131042,-423.130127
124.75,-5560.5,-423,964.6,1479.0,3,-423.131042,-423.130127
124.875,-5560.5,-423,964.6,1479.0,3,-423.131042,-423.130096
125.0,-5560.5,-423,964.6,1481.7,3,-423.131042,-423.130096
125.125,-5560.5,-423,964.6,1480.2,3,-423.131042,-423.130096
125.25,-5560.5,-423,964.7,1479.3,3,-423.131042,-423.130096
125.375,-5560.5,-423,964.7,1484.1,3,-423.131042,-423.130096
125.5,-5560.5,-423,964.7,1480.5,3,-423.131042,-423.130127
125.625,-5560.5,-423,964.8000000000001,1482.6,3,-423.131042,-423.130127
125.75,-5560.5,-423,964.8000000000001,1485.3,3,-423.131042,-423.130127
125.875,-5560.5,-423,964.8000000000001,1482.0,3,-423.131042,-423.130157
126.0,-5560.5,-423,964.8000000000001,1484.7,3,-423.131042,-423.130188
126.125,-5560.5,-423,964.9000000000001,1486.5,3,-423.131042,-423.130219
126.25,-5561.0,-423,964.9000000000001,1482.0,3,-423.131042,-423.13028
126.375,-5561.0,-423,964.9000000000001,1485.3,3,-423.131042,-423.13031
126.5,-5561.0,-423,964.9000000000001,1482.8999999999999,3,-423.131042,-423.130371
126.625,-5561.0,-423,964.9000000000001,1488.0,3,-423.131042,-423.130432
126.75,-5561.0,-423,964.9000000000001,1486.5,3,-423.131042,-423.130493
126.875,-5561.0,-423,965.0,1486.8,3,-423.131042,-423.130554
127.0,-5561.0,-423,965.0,1484.1,3,-423.131042,-423.130615
127.125,-5561.0,-423,965.0,1486.5,3,-423.131042,-423.130707
127.25,-5561.0,-423,965.0,1487.3999999999999,3,-423.131042,-423.130768
127.375,-5561.0,-423,965.0,1488.6,3,-423.131042,-423.130798
127.5,-5561.0,-423,964.9000000000001,1484.1,3,-423.131042,-423.130859
127.625,-5561.0,-423,964.9000000000001,1480.2,3,-423.131042,-423.13089
127.75,-5561.0,-423,964.9000000000001,1485.6,3,-423.131042,-423.13092
127.875,-5561.0,-423,964.9000000000001,1482.8999999999999,3,-423.131042,-423.130951
128.0,-5561.0,-423,964.8000000000001,1479.6,3,-423.131042,-423.130981
128.125,-5561.0,-423,964.8000000000001,1478.3999999999999,3,-423.131042,-423.131012
128.25,-5561.0,-423,964.8000000000001,1479.3,3,-423.131042,-423.131012
128.375,-5561.0,-423,964.8000000000001,1483.2,3,-423.131042,-423.131042
128.5,-5561.0,-423,964.7,1475.3999999999999,3,-423.131042,-423.131042
128.625,-5561.0,-423,964.7,1476.8999999999999,3,-423.131042,-423.131042
128.75,-5561.0,-423,964.7,1476.3,3,-423.131042,-423.131042
128.875,-5561.0,-423,964.7,1477.5,3,-423.131042,-423.131042
129.0,-5561.0,-423,964.7,1474.5,3,-423.131042,-423.131042
129.125,-5561.0,-423,964.7,1471.5,3,-423.131042,-423.131042
129.25,-5561.0,-423,964.6,1473.0,3,-423.131042,-423.131042
129.375,-5561.0,-423,964.6,1476.0,3,-423.131042,-423.131042
129.5,-5561.0,-423,964.6,1474.2,3,-423.131042,-423.131042
129.625,-5561.0,-423,964.6,1470.6,3,-423.131042,-423.131042
129.75,-5561.0,-423,964.6,1467.6,3,-423.131042,-423.131042
129.875,-5561.0,-423,964.6,1479.0,3,-423.131042,-423.131042
130.0,-5561.0,-423,964.6,1476.0,3,-423.131042,-423.131042
130.125,-5561.0,-423,964.6,1473.0,3,-423.131042,-423.131042
130.25,-5561.0,-423,964.6,1473.6,3,-423.131042,-423.131042
130.375,-5561.0,-423,964.7,1479.3,3,-423.131042,-423.131042
130.5,-5561.0,-423,964.7,1477.8,3,-423.131042,-423.131042
130.625,-5561.0,-423,964.7,1477.2,3,-423.131042,-423.131042
130.75,-5561.0,-423,964.8000000000001,1475.3999999999999,3,-423.131042,-423.131042
130.875,-5561.0,-423,964.8000000000001,1479.8999999999999,3,-423.131042,-423.131042
131.0,-5561.0,-423,964.8000000000001,1485.6,3,-423.131042,-423.131042
131.125,-5561.0,-423,964.9000000000001,1484.7,3,-423.131042,-423.131042
131.25,-5561.0,-423,964.9000000000001,1479.0,3,-423.131042,-423.131042
131.375,-5561.0,-423,965.0,1484.1,3,-423.131042,-423.131042
131.5,-5561.0,-423,965.0,1491.3,3,-423.131042,-423.131042
131.625,-5561.0,-423,965.0,1485.0,3,-423.131042,-423.131042
131.75,-5561.0,-423,965.0,1483.8,3,-423.131042,-423.131042
131.875,-5561.0,-423,965.0,1483.8,3,-423.131042,-423.131042
132.0,-5561.0,-423,965.0,1487.3999999999999,3,-423.131042,-423.131042
132.125,-5561.0,-423,965.0,1493.1,3,-423.131042,-423.131042
132.25,-5561.0,-423,965.0,1487.1,3,-423.131042,-423.131042
132.375,-5561.0,-423,965.0,1483.5,3,-423.131042,-423.131042
132.5,-5561.0,-423,965.0,1484.7,3,-423.131042,-423.131042
132.625,-5561.0,-423,965.0,1487.7,3,-423.131042,-423.131042
132.75,-5561.0,-423,965.0,1488.6,3,-423.131042,-423.131042
132.875,-5561.0,-423,964.9000000000001,1488.6,3,-423.131042,-423.131042
133.0,-5561.0,-423,964.9000000000001,1488.0,3,-423.131042,-423.131042
133.125,-5561.0,-423,964.9000000000001,1488.3,3,-423.131042,-423.131042
133.25,-5561.0,-423,964.9000000000001,1487.7,3,-423.131042,-423.131042
133.375,-5561.0,-423,964.9000000000001,1486.8,3,-423.131042,-423.131042
133.5,-5561.0,-423,964.8000000000001,1488.6,3,-423.131042,-423.131042
133.625,-5561.0,-423,964.8000000000001,1485.8999999999999,3,-423.131042,-423.131042
133.75,-5561.0,-423,964.8000000000001,1482.3,3,-423.131042,-423.131042
133.875,-5561.0,-423,964.7,1483.2,3,-423.131042,-423.131042
134.0,-5561.0,-423,964.7,1484.1,3,-423.131042,-423.131042
134.125,-5561.0,-423,964.7,1484.1,3,-423.131042,-423.131042
134.25,-5561.0,-423,964.7,1479.3,3,-423.131042,-423.131042
134.375,-5561.0,-423,964.7,1478.7,3,-423.131042,-423.131042
134.5,-5561.0,-423,964.7,1481.7,3,-423.131042,-423.131042
134.625,-5561.0,-423,964.7,1483.5,3,-423.131042,-423.131042
134.75,-5561.0,-423,964.7,1480.2,3,-423.131042,-423.131042
134.875,-5561.0,-423,964.7,1476.0,3,-423.131042,-423.131042
135.0,-5560.5,-423,964.7,1484.1,3,-423.131042,-423.131042
135.125,-5560.5,-423,964.7,1483.5,3,-423.131042,-423.131042
135.25,-5560.5,-423,964.7,1481.1,3,-423.131042,-423.131042
135.375,-5560.5,-423,964.7,1478.7,3,-423.131042,-423.131042
135.5,-5560.5,-423,964.7,1475.7,3,-423.131042,-423.131042
135.625,-5560.5,-423,964.7,1483.2,3,-423.131042,-423.131042
135.75,-5560.5,-423,964.7,1482.6,3,-423.131042,-423.131042
135.875,-5560.5,-423,964.7,1477.8,3,-423.131042,-423.131042
136.0,-5560.5,-423,964.8000000000001,1478.3999999999999,3,-423.131042,-423.131042
136.125,-5560.5,-423,964.8000000000001,1483.2,3,-423.131042,-423.131042
136.25,-5560.5,-423,964.8000000000001,1488.3,3,-423.131042,-423.131042
136.375,-5561.0,-423,964.9000000000001,1481.7,3,-423.131042,-423.131042
136.5,-5561.0,-423,964.9000000000001,1479.6,3,-423.131042,-423.131042
136.625,-5561.0,-423,964.9000000000001,1484.1,3,-423.131042,-423.131042
136.75,-5561.0,-423,964.9000000000001,1488.8999999999999,3,-423.131042,-423.131042
136.875,-5561.0,-423,964.9000000000001,1487.3999999999999,3,-423.131042,-423.131042
137.0,-5561.0,-423,965.0,1482.8999999999999,3,-423.131042,-423.131042
137.125,-5561.0,-423,964.9000000000001,1487.3999999999999,3,-423.131042,-423.131042
137.25,-5561.0,-423,964.9000000000001,1492.5,3,-423.131042,-423.131042
137.375,-5561.0,-423,964.9000000000001,1488.8999999999999,3,-423.131042,-423.131042
137.5,-5561.0,-423,965.0,1485.0,3,-423.131042,-423.131042
137.625,-5561.0,-423,965.0,1481.1,3,-423.131042,-423.131042
137.75,-5561.0,-423,964.9000000000001,1485.6,3,-423.131042,-423.131042
137.875,-5561.0,-423,964.9000000000001,1484.7,3,-423.131042,-423.131042
138.0,-5561.0,-423,964.9000000000001,1485.3,3,-423.131042,-423.131042
138.125,-5561.0,-423,964.9000000000001,1480.8,3,-423.131042,-423.131042
138.25,-5561.0,-423,964.9000000000001,1485.0,3,-423.131042,-423.131042
138.375,-5561.0,-423,964.8000000000001,1484.3999999999999,3,-423.131042,-423.131042
138.5,-5561.0,-423,964.8000000000001,1481.1,3,-423.131042,-423.131042
138.625,-5561.0,-423,964.8000000000001,1481.3999999999999,3,-423.131042,-423.131042
138.75,-5561.0,-423,964.8000000000001,1482.8999999999999,3,-423.131042,-423.131042
138.875,-5561.0,-423,964.8000000000001,1483.5,3,-423.131042,-423.131042
139.0,-5561.0,-423,964.8000000000001,1480.5,3,-423.131042,-423.131042
139.125,-5561.0,-423,964.8000000000001,1477.5,3,-423.131042,-423.131042
139.25,-5561.0,-423,964.7,1479.3,3,-423.131042,-423.131042
139.375,-5561.0,-423,964.7,1484.1,3,-423.131042,-423.131042
139.5,-5561.0,-423,964.7,1478.7,3,-423.131042,-423.131042
139.625,-5561.0,-423,964.7,1473.8999999999999,3,-423.131042,-423.131042
139.75,-5561.0,-423,964.7,1477.8,3,-423.131042,-423.131042
139.875,-5561.0,-423,964.7,1479.3,3,-423.131042,-423.131042
140.0,-5561.0,-423,964.7,1477.2,3,-423.131042,-423.131042
140.125,-5561.0,-423,964.7,1479.3,3,-423.131042,-423.131042
140.25,-5561.0,-423,964.7,1474.5,3,-423.131042,-423.131042
140.375,-5561.0,-423,964.7,1475.3999999999999,3,-423.131042,-423.131042
140.5,-5561.0,-423,964.7,1481.1,3,-423.131042,-423.131042
140.625,-5561.0,-423,964.7,1476.0,3,-423.131042,-423.131042
140.75,-5561.0,-423,964.8000000000001,1477.5,3,-423.131042,-423.131042
140.875,-5561.0,-423,964.8000000000001,1481.3999999999999,3,-423.131042,-423.131042
141.0,-5561.0,-423,964.8000000000001,1482.0,3,-423.131042,-423.131042
141.125,-5561.0,-423,964.8000000000001,1480.8,3,-423.131042,-423.131042
141.25,-5561.0,-423,964.8000000000001,1482.3,3,-423.131042,-423.131042
141.375,-5561.0,-423,964.8000000000001,1481.1,3,-423.131042,-423.131042
141.5,-5561.0,-423,964.9000000000001,1481.3999999999999,3,-423.131042,-423.131042
141.625,-5561.0,-423,964.8000000000001,1483.2,3,-423.131042,-423.131042
141.75,-5561.0,-423,964.9000000000001,1482.0,3,-423.131042,-423.131042
141.875,-5561.0,-423,964.8000000000001,1481.7,3,-423.131042,-423.131042
142.0,-5561.0,-423,964.8000000000001,1482.6,3,-423.131042,-423.131042
142.125,-5561.0,-423,964.8000000000001,1485.3,3,-423.131042,-423.131042
142.25,-5561.0,-423,964.8000000000001,1483.8,3,-423.131042,-423.131042
142.375,-5561.0,-423,964.8000000000001,1483.5,3,-423.131042,-423.131042
142.5,-5561.0,-423,964.8000000000001,1484.1,3,-423.131042,-423.131042
142.625,-5561.0,-423,964.8000000000001,1479.3,3,-423.131042,-423.131042
142.75,-5561.0,-423,964.9000000000001,1486.5,3,-423.131042,-423.131042
142.875,-5561.0,-423,964.9000000000001,1487.3999999999999,3,-423.131042,-423.131042
143.0,-5561.0,-423,964.9000000000001,1484.3999999999999,3,-423.131042,-423.131042
143.125,-5561.0,-423,964.9000000000001,1483.5,3,-423.131042,-423.131042
143.25,-5561.0,-423,964.8000000000001,1483.8,3,-423.131042,-423.131042
143.375,-5561.0,-423,964.8000000000001,1485.0,3,-423.131042,-423.131042
143.5,-5561.0,-423,964.8000000000001,1483.5,3,-423.131042,-423.131042
143.625,-5561.0,-423,964.8000000000001,1482.6,3,-423.131042,-423.131042
143.75,-5561.0,-423,964.8000000000001,1486.5,3,-423.131042,-423.131042
143.875,-5561.0,-423,964.8000000000001,1478.7,3,-423.131042,-423.131042
144.0,-5561.0,-423,964.8000000000001,1482.3,3,-423.131042,-423.131042
144.125,-5561.0,-423,964.8000000000001,1480.5,3,-423.131042,-423.131042
144.25,-5561.0,-423,964.8000000000001,1483.8,3,-423.131042,-423.131042
144.375,-5561.0,-423,964.8000000000001,1482.3,3,-423.131042,-423.131042
144.5,-5561.0,-423,964.8000000000001,1482.3,3,-423.131042,-423.131042
144.625,-5561.0,-423,964.8000000000001,1483.5,3,-423.131042,-423.131042
144.75,-5561.0,-423,964.8000000000001,1479.3,3,-423.131042,-423.131042
144.875,-5561.0,-423,964.8000000000001,1482.6,3,-423.131042,-423.131042
145.0,-5561.0,-423,964.8000000000001,1484.1,3,-423.131042,-423.131042
145.125,-5561.0,-423,964.8000000000001,1479.0,3,-423.131042,-423.131042
